,ad_creative_body,count
1819,"Biden will invest more in community policing to get more cops out of their cruisers, walking the streets, and developing real relationships with people in every neighborhood.",22
1820,"“If Biden is in office, that means that 2020 is not a total trash bucket. It means that there is hope.” -Salisha",22
1821,"Hey there, Whoopi here - asking you to attend an out-of-this world fundraiser this Tuesday, October 13th to donate to support Joe, Kamala & Democrats everywhere.

Chip in any amount to attend a virtual convention with 19 icons from five Star Trek casts: Alison Pill, Anthony Rapp, Brent Spiner, Evan Evagora, Gates McFadden, George Takei, Isa Briones, Jeri Ryan, Jonathan Del Arco, Jonathan Frakes, Kate Mulgrew, LeVar Burton, Marina Sirtis, Michelle Hurd, Patrick Stewart, Santiago Cabrera, Sonequa Martin-Green, Wil Wheaton and Wilson Cruz. 

Featuring special guest stars Andrew Yang, Pete Buttigieg and Stacey Abrams! 

I won’t be there, but I want you to go! So chip in now. You won’t want to miss it.",22
1822,There is still hope to salvage 2020: elect Joe Biden.,22
1823,We can do this together! New Hampshire we need your help in the final days of this campaign to get us over the finish line! Sign up today: orgnh.us/join-us,22
1824,"To all of those affected by the COVID-19 crisis, make no mistake: if you are out of work, if your business is closed, if your child’s school is shut down, if you are seeing layoffs in your community, Donald Trump decided that none of that — none of it — matters to him.

There is no help coming from the White House. We can’t rely on Donald Trump to wise up and be the leader that we need. 

But we will decide the outcome of this election, not him. Part of that is chipping in, if you’re able, to support Democrats up and down the ballot. Will you make a small donation today to help get us across the finish line?",22
1825,"New Hampshire this election is almost over, take a moment and think about how you want to feel when this is all done. Will you have any regrets? Give everything you can in these final days and join our fight today: orgnh.us/join-us",22
1826,Millions of Americans are out of work. Joe Biden has a plan to renew our economy and create millions of good-paying jobs.,22
1827,"Hi there, it’s Julián Castro. I had the pleasure of serving in the Obama administration alongside Vice President Biden. The state of our nation and its people has changed a lot since those days — and not for the better. 

But I know without a doubt that Joe and Kamala are the right people to get us back on track. Election Day is just weeks away. Will you chip in a few bucks, if you’re able, to help Joe, Kamala, and Democrats up and down the ballot win?",22
1828,"Don’t let this debate buzz off! Chip in $5, $10, $25 right now to help Joe, Kamala & Democrats everywhere swat away flies & lies >>",22
1829,"Join President Obama: Donate Now >>>

We are in the homestretch of this election and with close races in states like Pennsylvania, Florida, Wisconsin, and Arizona, the time is now for all of us to do our part. 

Every dollar helps us mobilize more voters for Joe Biden and Democrats up and down the ballot. So please, give what you can today.",22
1830,"Hi there, it’s Hillary. You're an integral part of this race, which is why Kamala and I want to see you at a very special grassroots fundraising event. If you want to attend, chip in right now and we’ll send you an invite.

On Monday, September 14th at 6:00 pm ET, Kamala and I will be teaming up for a grassroots fundraiser to discuss what’s at stake in this election and our party's plan to fight and win in these final  few weeks. I really hope you'll join us.

So, what do you say? Every donation goes to electing Joe, Kamala, and Democrats up and down the ballot. I hope you’ll join us on Monday.",21
1831,"Hey Florida, the deadline to return your ballot is coming up soon! Don’t wait another day to cast your vote against Donald Trump – click below right now to learn where and how to return your ballot today!",21
1832,"Are you ready to defeat Donald Trump and Republicans this November? Sign up for updates from our campaign right now and we’ll plug you into volunteer opportunities, supporter calls with our campaign leadership and the VP, and other ways you can get involved in this election. 

If you’re ready to do your part to win this election for Joe and Democrats up and down the ballot, sign up right now. We’re only going to win if everybody does their part.",21
1833,"The single most important thing you can do between now and Election Day is sign up to make phone calls and send text messages right from home. It may sound too good to be true, that something you can do from home and that is so easy to get set up with can be so impactful, but we’ve done the research: doing direct voter-to-voter outreach via text and phone helps turn out voters in huge numbers.  

So, ask yourself: are you ready to defeat Donald Trump and Republicans this November? If so, sign up here and we’ll plug you in with our campaign organizers right away.",21
1834,Join us!,21
1835,"Here's the truth: with Joe Biden in the White House, there will never be a shadow of a doubt that he'll stand with our friends and stand up to our adversaries.",21
1836,"Hey there, Zoe Saldana here 👋

On Tuesday, October 20 I’ll be joining our future VP Kamala Harris and my fellow cast members from the Avengers on a special event to help Joe, Kamala, and Democrats everywhere. 

Chip in whatever you can and we’ll send you a link. See you on Tuesday!",21
1837,"Are you wondering what you can do to get involved this election cycle and defeat Donald Trump and Republicans? Sign up to join our campaign today. Here’s what you can expect:

✅ Supporter calls with the VP
✅ Information on how to join texting and organizing teams in your community
✅ Volunteer opportunities
✅ Exclusive information about the state of the race

If you want to play a part in this election between now and November 3, sign up to join us right now. We’re only going to win if everybody on our team does their part.",21
1838,"Donald Trump may send tweets that say “SAVE THE POST OFFICE!” — but it’s hard to take him seriously when his hand-picked postmaster general, Louis DeJoy, is pushing “reforms” that have hurt the United States Postal Service.

The changes DeJoy has pushed have already slowed down mail delivery, forcing folks to wait extra days or weeks to receive their paychecks or prescription medications and countless small businesses who rely on postal service now more than ever during a pandemic. This is unacceptable. We need to ensure that the USPS has the funding to continue to provide overtime pay to workers, make sure mail gets delivered on time, and process mail-in ballots in a timely way this November. Sign on if you agree.",21
1839,"Hi, it’s Julián Castro here. Joe and Kamala are in the fight of our lives right now, and with Election Day fast approaching, there’s no time to waste. 

Thankfully, they aren’t in this alone. They have me and they have you – and that’s a hell of a team. Will you donate what you can today to defeat Trump and Republicans on November 3rd?",21
1840,What Does Voting Mean To You?,21
1841,"94% TO GOAL | 11:59 P.M. DEADLINE: The GOP is trying to take away health care protections for more than 100 million Americans with preexisting conditions, possibly including you or someone you love. We CAN’T let that happen.

We’re fighting to protect and expand Obamacare, but we need people like you standing with us. We’re 94% of the way to our midnight goal but still missing your signature. Sign the petition now to protect Obamacare!",20
1842,"“'It is past time for the federal government to rectify this injustice and fully recognize the Lumbee tribe, providing it with the critical resources it needs to prosper.' - Joe Biden, October 8

'We thank Vice President Biden for making a commitment,' Godwin said.""",20
1843,"Joe, Kamala, and Democrats everywhere are counting on every single one of us to step up to defeat Trump & the GOP machine. 

Can you donate right now to help us beat Trump and the GOP machine?

All it takes is you clicking on the below ad. 👇👇👇",20
1844,"When autoworkers needed Joe Biden most, he had their backs. Hear UAW Local 598 President Ryan Buchalski talk about how Biden fought to protect American jobs.",20
1845,"The battle over DACA is far from over but it is clear that the Trump administration is on the wrong side of public opinion. Luckily, Presidential nominee Joe Biden has a plan to change things for the better. (Link in bio) #YoBidenYtu #TodosConBiden #sponsored",20
1846,"Hi, it’s George Lopez. This Sunday, a bunch of my friends and I are getting together for the I Will Vote concert. It benefits Joe Biden, Kamala Harris, and Democrats everywhere. 

Donate any amount and we’ll send you a link to join us. You don’t want to miss this – it’s going to be awesome. See you Sunday!",20
1847,"Healthcare isn’t something to take lightly, so this November make sure you get out there and vote! (link in bio) #YoBidenYtu #TodosConBiden #Sponsored",20
1848,"Biden will work to rebuild the bonds of trust between police and the communities they are sworn to serve.

He’ll invest in community policing – to get more cops out of their cruisers, walking the streets, and developing real relationships with people in every neighborhood.

It's Trump's budget that cuts $400 million from state and local law enforcement.",20
1849,"Texas, Tuesday, Nov. 3 is Election Day – and if we want to elect Joe Biden, we’ve got to vote like our lives depend on it.

There’s too much at stake to sit this election out. Please, make a plan to vote on Tuesday right now!",20
1850,"This election is far from in the bag. I don’t want anyone to believe otherwise. A CNN poll just came out showing Trump has closed the gap on us by 10 points in the last month. That’s a huge swing, and it coincides with us being out-fundraised in July too. Can you make a contribution right now to help us defeat Trump and the GOP this November? Even $5 or $10 makes a HUGE difference.",20
1851,"This election, character is on the ballot.",20
1852,"Nebraska, Tuesday, Nov. 3 is Election Day – and if we want to elect Joe Biden, we’ve got to vote like our lives depend on it.

There’s too much at stake to sit this election out. Please, make a plan to vote on Tuesday right now!",20
1853,Calladit@ no te ves mas bonit@! So lets vote and make our voices heard!,20
1854,Latinos are being hit harder by the economic uncertainty of the pandemic more than any other ethnic group. Make sure you vote for the right candidate this November! (Link in bio) #YoBidenYtu #TodosConBiden #sponsored,20
1855,"Nevada, Tuesday, Nov. 3 is Election Day – and if we want to elect Joe Biden, we’ve got to vote like our lives depend on it.

There’s too much at stake to sit this election out. Please, make a plan to vote on Tuesday right now!",20
1856,"While more than 200,000 Americans have died from COVID-19, our president golfs. It’s time we elect a real leader. Donate right now and your contribution goes to electing Joe Biden, Kamala Harris and Democrats up and down the ballot:",20
1857,"Hey Arizona — there are two easy ways to vote early — by mail or in person.

Make your plan to vote early today!",20
1858,"This is what keeps us up at night. More Americans still expect Donald Trump to win in November, according to a new CBS poll. We were out-fundraised in July. They are now running an aggressive advertising game. Kamala and I need to compete dollar for dollar. Will you make your best possible donation right now so we can close the fundraising gap, defeat Trump, and beat the GOP nationwide?",20
1859,"With Election Day less than 40 days away, voters are already casting their ballots in many of the states that will decide this election. Together, we need to do everything we can to make sure Joe and Kamala don’t fall behind.

Please, can you rush a $15 donation right now to elect Joe, Kamala, and Democrats up and down the ballot? Your contribution can help make the difference.",20
1860,"Mr. President, enough with the weekend golf trips and erratic tweets. It's time for you to get to work and control the spread of this virus.

Donate to put a real leader in charge and elect Democrats up and down the ballot:",20
1861,"Defending democracy is Joe Biden’s top priority.  As Commander in Chief, Joe Biden will stand up to authoritarian leaders around the world.",20
1862,"As president, Joe Biden will build on the Affordable Care Act by reducing health care costs and giving Americans more choice.",20
1863,Show 'em that MN voters mean business and visit iwillvote.com/MN to create your plan to vote today.,20
1864,"The Philadelphia Inquirer writes, Biden ""has not called for banning fracking. He also would allow existing fracking operations to continue.""",20
1865,"Shadowy super PACs and dark money groups are pouring millions of dollars into advertising campaigns to get Amy Coney Barrett confirmed. These efforts to stack the judiciary before the election are making it all the more important for us to flip the Senate and defeat Donald Trump.

Can you make a donation to help us counter these millions in ads while defeating Trump and electing Democrats up and down the ballot?",20
1866,"Iowa, Tuesday, Nov. 3 is Election Day – and if we want to elect Joe Biden, we’ve got to vote like our lives depend on it.

There’s too much at stake to sit this election out. Please, make a plan to vote on Tuesday right now!",20
1867,Joe Biden and Kamala Harris care about people like us. They care about government working for the people.,20
1868,"In-person voting is about to open in Georgia, so I’m counting on you to make a plan to vote early now.

Voting early has never been more important that it is this year, and there’s too much on the line in this election for you to stay home. Please, click below and take a minute to confirm your polling place now.",19
1869,"Amigos, no podemos dejar nada al azar en esta elección. 

Si votaste antes, estoy contando contigo para que tomes un minuto para confirmar tu registro de votación hoy.",19
1870,"In-person voting is about to open in Nevada, so I’m counting on you to make a plan to vote early now.

Voting early has never been more important that it is this year, and there’s too much on the line in this election for you to stay home. Please, click below and take a minute to confirm your polling place now.",19
1871,"The USPS is one of the most essential services the government provides. Because of it, every household in this country can receive mail every day — whether you live in a large coastal city or a small midwestern town. And the USPS is one of the largest employers of veterans in the country, giving folks who have served our country access to good-paying union jobs. 

But Republicans have been attacking the USPS for years. And now, Trump’s hand-picked postmaster general is trying to cut USPS services for Americans and cut benefits for post office workers. This is unacceptable. We must elect Joe Biden and Democrats and save the USPS. Sign on if you agree.",19
1872,"I know it’s tough right now. It’s hard to believe we can turn this around. I have three words from you, thanks to my friend Barack Obama: Yes we can. Yes we can.

Don’t you dare let despair sink in. Instead, let’s come together like we never have before. Imagine what we could do. If just 10% of the people reading this chipped in what they could, we’d have the best-funded get-out-the-vote operation in history. We’d flip the Senate, elect Democrats nationwide, and most importantly defeat Donald Trump handily. Please, in these final moments before this most critical election, make a donation to help us turn this around.",19
1873,"“From COVID-19 to the environment to racial justice, Donald Trump has failed. Joe Biden and Kamala Harris can set us on a new course. The stakes for Pennsylvanians could not be higher.”",19
1874,We can only succeed if we move forward together. So we will need a president who sees unifying people as a requirement of the job.,19
1875,"Joe will bring us together to build an economy that doesn't leave anyone behind.

Under our administration, 50% of small business relief would be reserved for the smallest businesses so we can provide the economic future that our country deserves.",19
1876,"Wisconsin voters will decide who wins the White House this year. Make sure you’re prepared to vote, and call the Voter Assistance hotline with any questions. Big or small, we’ll answer them all! Call 608-336-3232.",19
1877,"BREAKING: KAMALA HARRIS ENDORSES JOE BIDEN. Sen. Kamala Harris is the latest US Senator and former presidential candidate to join Team Joe. She knows that Joe Biden is our best chance to get Donald Trump out of the White House this November.

After decisive victories across the country on Super Tuesday and more than 70 nationwide polls that show Joe beating Trump, our campaign has all the momentum right now. But our fundraising needs to pick up immediately if we’re going to beat Bernie first.

We URGENTLY need to close our $1,027 fundraising gap before midnight tonight if we’re going to make sure that Joe is on the ballot against Trump. With Bernie outraising and outspending us in key states during this critical final push, every dollar matters more than ever: Will you rush a donation now to make sure Joe Biden defeats Donald Trump in November?",19
1878,"Join us for National Voter Registration Day by taking 60 seconds to confirm your voter registration today!

Even if you’ve voted before, please take just 60 seconds to confirm your voter registration again today!",19
1879,"Hey, what’s up it’s will.i.am. My creative friends and I will be putting on a show for the I Will Vote concert to show love to Joe Biden, Kamala Harris, and Democrats across the country. 

You can join us! Just chip in any amount and we’ll send you a link. We need to bring the love back this November.",19
1880,"New CNN polling shows a 5 point shift toward Trump in one of the biggest battleground states this year: Texas. That comes on the heels of the Trump campaign and the RNC out-fundraising us in July. Would you be able to chip in right now to help us close the gap in these swing states and elect Democrats? The truth is we need to expand the map this year, and we can’t afford to be outspent in battleground states. Whatever you can give right now makes a big difference, because this is a grassroots-funded campaign.",18
1881,"Our fundraising success is frustrating Mitch McConnell, big time. On a recent call with lobbyists and Republican donors, he admitted that GOP incumbents were getting beaten financially across the board in every competitive race. That’s because our supporters know what’s on the line this election and they are stepping up to chip in whatever they can afford. 

Mitch and the GOP have their megadonors on their side, but they can’t stop the power of our grassroots donors. So, what do you say? Are you ready to make Mitch mad?

Donate right now to flip the Senate and elect Democrats across the country>>",18
1882,Joe Biden is a leader who will listen. Donald Trump doesn't listen to anyone.,18
1883,"In order to reach our fundraising goals before the next FEC filing deadline on the 14th, we’ve set specific targets that we need your help to hit. 

Today our goal for Oregon is $25,000 raised on Facebook and Instagram. Will you chip in a few bucks to help us reach today’s goal? 

We can’t let ourselves become complacent in the final steps. 
Every dollar you give goes to supporting Joe, Kamala, and Democrats down the ballot.",18
1884,"In this election, we have a choice to change the course of history.",18
1885,"Joe is facing Donald Trump in the final presidential debate this Thursday in Nashville. This is Joe’s opportunity to make his closing argument to the American people, and we need to know you’re on our team. Will you donate today to show that you have Joe’s back before he takes the stage, and help elect Democrats up and down the ballot?",18
1886,"The battle over DACA is far from over but it is clear that the Trump administration is on the wrong side of public opinion. Luckily, Presidential nominee Joe Biden has a plan to change things for the better. #YoBidenYtu #TodosConBiden #sponsored",18
1887,"Healthcare isn’t something to take lightly, so this November make sure you get out there and vote! #YoBidenYtu #TodosConBiden #Sponsored",18
1888,"On November 3rd, unity is on the ballot. We have the opportunity to heal the division and make the future more prosperous and inclusive.",18
1889,"URGENT: Election Day is Tuesday, November 3, and a recent poll showed us neck and neck with Donald Trump!

If we’re going to turn Arizona blue, we’re counting on Democrats like you to vote! Please, click below to confirm your polling place and make a plan to vote!",18
1890,"Tampa Bay Times: “Joe Biden should be our next president...The nation needs a leader who can pull us back together, who wants to pull us back together”",18
1891,"Wisconsin - in order to defeat Donald Trump YOU have to vote.

We need to register another 5,000 people in Arizona before the deadline. Register to vote today!",18
1892,Latinos are being hit harder by the economic uncertainty of the pandemic more than any other ethnic group. Make sure you vote for the right candidate this November! #YoBidenYtu #TodosConBiden #sponsored,18
1893,"URGENT: Election Day is Tuesday, November 3, and a recent poll showed us neck and neck with Donald Trump!

If we’re going to turn Pennsylvania blue, we’re counting on Democrats like you to vote! Please, click below to confirm your polling place and make a plan to vote!",18
1894,Joe is a man of character and he raised his family that way. I got to know it firsthand through my friendship with his son Beau.,18
1895,"Remember to RETURN YOUR MAIL BALLOT now! There's too much at stake in this  election and Joe Biden’s counting on you.  Ballots must be postmarked by Tuesday, March 3rd, but don’t wait any longer, return your ballot now!",18
1896,Joe will bring us together to face and dismantle racial injustice.,17
1897,"URGENT: You can cast your ballot for Joe and Kamala today!

You can vote early in [State], now, so don’t wait any longer – click below to find out where you can vote.",17
1898,"For 50+ years, I kept out of politics; now, with a demagogue, US president threatening American democracy, I must speak out.",17
1899,"As someone who’s been on the campaign trail for years, I know how tough of a fight these final weeks will be. But I also know that no one is more prepared to take on that fight than my friends Joe & Kamala. Together, they have a clear plan to win in November and move this great country forward. But they can’t do this without you — it’s going to take all of us getting off the sidelines to win this election. 

So what I need you to do right now is donate whatever you can — whether it’s $5 or $500 — to elect Joe, Kamala, and Democrats up and down the ballot.  

Thanks for stepping up!",17
1900,Even Trump’s advisors don’t like him.,17
1901,Barack Obama + Kamala Harris are coming together to host a massive grassroots rally. We need to make this the biggest event yet of the campaign. Can you RSVP right now if you’re interested in attending on Friday?,16
1902,"Senate Republicans rushed unsafe committee hearings to push a Supreme Court nominee who could help take health care away from millions of Americans and overturn Roe v. Wade.

It’s up to all of us to hold Trump, Senate Republicans, and the GOP accountable.",16
1903,"We can’t panic. We’ve got work to do.

Recent ABC News/Washington Post polls say we’re down 4 points in Florida and down 1 point in Arizona. I know we can turn these numbers around, but it’s going to take a lot of advertising and outreach. Can you donate $15 right now to help us win these key battleground states and elect Democrats up and down the ballot?",16
1904,"Nearly 200,000 American lives lost.

He knew all along. He could have done something. But he downplayed the virus. And he admitted it all on tape.

It’s unconscionable. I need everyone to speak up right now. Please sign your name right now to hold Trump accountable.",16
1905,President Obama is leading a grassroots event with Kamala Harris before Election Day. We want to make this the biggest crowd yet. Think of it as like a massive virtual rally – let’s really shoot for a BIG attendance. Can you RSVP if you’re thinking of showing up to hear from President Obama and Kamala Harris on Friday?,16
1906,Want to help fight voter suppression and make sure every eligible Texan can vote? Join the Texas Democrats’ volunteer poll watching team! Spend half of Election Day at a polling place in your community advocating for voters’ rights.,16
1907,"“Today, we call on Free Press readers to support the election of a new president who can restore dignity and integrity to an office debased and diminished by its current occupant.”",16
1908,"President Obama has something important to say. That’s why he’s joining Kamala Harris for a national grassroots event to support Joe, Kamala, and Democrats up and down the ballot. We want you to be there on Friday to hear directly from him. Can you add yourself as an RSVP now?",16
1909,"For once, President Trump is correct: As president, I will listen to scientists, including Dr. Fauci. 

Rush a donation now to help us defeat Trump and Republicans up and down the ballot:",16
1910,"📊 Recent Washington Post/ABC News polls: Joe Biden down 4 in Florida, down 1 in Arizona 📊

We need to turn these numbers around quickly. Especially because Florida in-person early voting starts as soon as Oct. 19 in some counties, and Arizona in-person early voting started on Oct. 7.  

Please, if you can, make your best contribution to help us elect Joe and Democrats up and down the ballot. Your donation today could mean the difference between victory and defeat in these key battleground states, and we’re relying on a big grassroots fundraising month.",16
1911,"While Trump has failed to give us a clear message from the very top of our federal government, I’m here to give it to you straight.

In order to beat this pandemic we must first listen to the scientists, socially distance, and wear a mask. It’s not just about you — it’s about your family, your neighbors, your colleagues. It’s about keeping other people safe.

Add your name if you’re willing to step up and do the right thing.",16
1912,"URGENTE: ¡Hoy puede mandar su boleta de votación por Joe y Kamala!

Ahora puede votar temprano en Florida, no espere más presione abajo para encontrar dónde puede votar.",16
1913,"URGENT: The deadline to register and automatically receive your ballot is TODAY!
 
Don’t miss your chance to vote by mail for Joe and Kamala this year – click below to check your voter registration now before time runs out!",16
1914,Join us this Sunday!,15
1915,"""Our troops stand for courage and honor and duty and decency, I believe our president should, too"" Cindy McCain knows that Joe Biden will fight for our country's values ever day. Our values are on the ballot this year. Make your plan to vote today: iwillvote.com/nh.",15
1916,"Look, one of the reasons I’m running for president is that I believe this job needs a good listener. Leadership is about listening first. To do my job well, I need to hear from people like you. So I asked my team to put together a quick form where you can tell me what you think.

- What are you looking for in your next president?
- What issues are most important to you?
- What concerns you the most about the next few years?

The only way I can get elected and be the best president I can be is by listening to you. So please take just two minutes to give me your thoughts right now.",15
1917,"Have you ever wanted to ask Joe a question about life on the campaign trail? 🤔

After Joe debates Trump on September 29, he’ll call one lucky supporter to have a chat and thank them for their support! Make a donation of any amount and you’ll be automatically entered to win (plus your contribution will go directly to helping Joe, Kamala, and Democrats up and down the ballot)! Are you in?",15
1918,"Dr. Rebekah E. Piper, former teacher, pens an op-ed on how COVID-19 has widened pre-existing educational disparities between Latino and white students and how Joe Biden will address these issues: 

“Joe Biden has a plan to support reopening schools safely and to help students whose learning was interrupted. His plan will put our children and educators first.”",15
1919,"Coloradan Laura Packard, stage 4 cancer survivor, explains what’s at stake if Donald Trump is re-elected and the Affordable Care Act gets overturned: 

“Here’s what’s at stake if [the Trump administration succeeds] in dismantling the ACA: 133 million people with pre-existing conditions will be affected; 23 million, including myself, could lose their insurance outright.”",15
1920,"[Jill Biden] says her middle-class upbringing is something she and Joe Biden, a native of Scranton, bonded over early...“In so many ways this election is about those stories and how to make sure every family in America has the same opportunities that Joe and I had,” she said.",15
1921,Voting this year is more important than ever! For info on how to vote this November visit iwillvote.com,15
1922,We're missing out on so many moments. Voting for Joe Biden will help us get through these unprecedented times.,15
1923,"When I worked in the Senate, I used to ride the train back home to Delaware from DC. I would see lights on in the houses we passed by, and think about what was going on at those kitchen tables. What were people thinking about? What were their real worries?

Now I’m running for president, and I’m looking for that same inspiration. It would mean a lot if you just took a few seconds to share with me what’s on your mind. Can you leave me a message at the link here? I want to know your top concerns, the issues most important to you, and what you’re looking for out of your next president. Thanks for giving me a bit of your time. -Joe",15
1924,"Have you ever wanted to grab a virtual coffee with Joe Biden? ☕

Now’s your chance! After Joe debates Trump on September 29, he might call YOU to have a chat. Make a donation of any amount and you’ll be automatically entered to win (plus your contribution will go directly to helping Joe, Kamala, and Democrats up and down the ballot)! Are you in?",15
1925,"Take it from me — my friend Joe has some incredible stories. But even better than his stories is his capacity to listen to others. If you know Joe, you know that he loves talking with people, hearing their stories, and learning about their concerns and hopes for the future. 

He wants to hear what you think, so after his debate against Donald Trump, he’ll be calling one supporter to have a chat and thank them for being a part of the campaign. Make a donation of any amount and you’ll be automatically entered to win (plus your contribution will go directly to helping Democrats win in November)!",15
1926,Documentos legales muestran que Trump contrató a un abogado que pudiera ayudarle en Cuba.,15
1927,A greener future calls for a better tomorrow. Make sure you vote to make your voice heard!,15
1928,"Joe will close loopholes and make sure everyone pays their share. If you make under $400K/year, your taxes will not go up.",15
1929,Hey New Hampshire! We are counting on you to get us across that finish line on November 3rd! Join us this weekend to find out how: orgnh.us/GOTVSocialNetworking,15
1930,"No dejes que te quiten tu poder. Hacer un plan para votar este año comienza con confirmar que tu registro de votación está actualizado. 

¡Toma solo un minuto para confirmar ahora que estás registrado!",15
1931,"“My health care plan lowers health care costs and gets universal coverage quickly,” says Biden. “If Trump gets his way, 20 million Americans will lose their healthcare and 100 million will lose protections for pre-existing conditions.”",15
1932,Get out there and vote. Make a change and speak up for those who can't! (Link in bio) #YoBidenYtu #TodosConBiden,15
1933,Your vote has a greater impact that you can even imagine. Make sure you make a difference this November and vote! #YoBidenYtu #TodosConBiden #sponsored,15
1934,George López sabe la importancia de esta elección y quiere que usted vaya y vota hoy!,15
1935,"""I don't believe Donald Trump cares about me or my son....That's why we need to vote for Joe Biden."" - Kaeleen",15
1936,President Obama awards Joe Biden Medal of Freedom,15
1937,Joe Biden is the best person to lead our country through these difficult times.,15
1938,"Betty Tamposi is putting country over party because she knows ""It’s time we had a president who will walk with us. And I know Joe Biden will, because Joe recognizes that there is nobility in the duty to care for all Americans from all the states in the United States of America."" 

Join Betty and make your plan to vote for Joe Biden at iwillvote.com/nh.",15
1939,Don't wait until the last minute! Apurense and visit iwillvote.com for info on how to cast your vote for this upcoming election!,15
1940,"VOTE VOTE VOTE! Don't wait until it's too late, make your voice heard!",15
1941,"""On November 3rd, I'll be proudly voting for Joe Biden."" - Kaeleen",15
1942,We cannot survive four more years of Donald Trump.,15
1943,Joe Biden’s women’s policy agenda looks beyond traditional women’s issues and considers women as drivers of the economy.,15
1944,“Vice President Biden’s most recent visit to Oakland County serves as a reminder that Michiganders have the ability to influence their health and the economy and it starts with the stark choice for president on Nov. 3. A new partner in the White House could help Michiganders better prevent illness and improve their health.”,15
1945,"Hi, it’s Jonathan Del Arco! I’m here to ask you to join me in supporting Joe Biden, Kamala Harris, and Democrats across the country. 

There is so much at stake this election -- from the future of our democracy to our civil rights to our planet. We’ve got less than 50 days to fight for the leadership we deserve. If you’re ready to make a difference in this election, will you donate whatever you can right now to show Joe, Kamala, and Democrats across the country that you’re with them?",15
1946,"On a recent trip to NH, Dr. Jill Biden stressed ""that her husband has plans to rebuild America and save it from the COVID-19 pandemic, but those plans can only obtain fruition if they reject hopelessness and vote in November.""

Join Dr. Biden and make your plan to vote for Joe Biden at iwillvote.com/nh.",15
1947,Joe Biden cares about our families and communities.,15
1948,"Hey Wisconsin, the deadline to return your ballot is coming up soon! Don’t wait another day to cast your vote against Donald Trump – click below right now to learn where and how to return your ballot today!",14
1949,"Hey North Carolina, the deadline to return your ballot is coming up soon! Don’t wait another day to cast your vote against Donald Trump – click below right now to learn where and how to return your ballot today!",14
1950,"As president, Joe Biden will support educators and invest in all children — regardless of their income or zip code.",14
1951,Help us ensure every Floridian has the opportunity to cast their ballot for Team Biden-Harris! Join us and offer water and supplies to voters at a polling location near you.,14
1952,“I’m confident that public education will never take a back seat in the Biden-Harris administration.” -Robert,14
1953,"""Como padre de un militar, Joe sabe que la obligación a nuestras tropas durante, y después de su servicio, es sagrada. Esa es una obligación que Joe honrará.""",14
1954,"“I fully believe that the best person to help get things back on track is Joe Biden, and that is why I am proudly and happily voting for him.” -Mary",14
1955,"In order to reach our fundraising goals before the next FEC filing deadline on the 14th, we’ve set specific targets that we need your help to hit. 

Today our goal for Massachusetts is $25,000 raised on Facebook and Instagram. Will you chip in a few bucks to help us reach today’s goal? 

We can’t let ourselves become complacent in the final steps. 
Every dollar you give goes to supporting Joe, Kamala, and Democrats down the ballot.",14
1956,“[Joe Biden] understands that investing in our public schools is the key to a brighter future for America and its youth.” -Robert,14
1957,El último respaldo para Biden viene de uno de nuestros líderes ex militares: Almirante Naval Ret. William McRaven.,14
1958,"ACTÚE YA: ¡Regístrese hoy para recibir su boleta de votación! 

¡Lo mejor que puede hacer para ayudar a que Joe Biden y Kamala Harris ganen este año es registrarse hoy para votar por correo en Florida!",14
1959,"YOU’VE BEEN SELECTED | MIDNIGHT DEADLINE: Almost 40,000 people die from gun violence every year in our country – and many more suffer traumatic injuries. These senseless tragedies continue to devastate countless families and communities across our country, but it’s within our power to end this epidemic.

We’re fighting to ban weapons of war in our country, and we’re counting on you to become one of the 112 concerned Americans to join us before midnight tonight. Let us know now if we should ban assault weapons and high-capacity magazines!",14
1960,"Hey Pennsylvania, the deadline to return your ballot is coming up soon! Don’t wait another day to cast your vote against Donald Trump – click below right now to learn where and how to return your ballot today!",14
1961,“It's not secret that there’s a lot at stake in this upcoming election... I’m so excited to cast my ballot for Joe Biden and Kamala Harris.” -Lexi,14
1962,"“For the economy, for health care, for education, and for our environment...That’s why I’m voting, I'm voting early and I'm voting for Joe Biden.” -January",14
1963,"The economy, health care, education, and the environment are all on the ballot. We need Joe Biden in the White House.",14
1964,We deserve leaders who put the people first. That’s the kind of president Joe Biden will be.,14
1965,Public education will never take a back seat in a Joe Biden presidency.,14
1966,"“I’m supporting Joe because he will fight for a future where nobody needs to feel like [an] other, where everybody knows they have a place in this country.” -Kevin",13
1967,"It’s about you. I’m talking to YOU. 👋

But Trump interrupted me so many times during the debate you may have had a hard time hearing the point I was trying to get across, which was this: I care about you and your family and I want to know how you’re really during this recession. 

Trump wants to talk at you — but I want to listen. Will you let me know how you’re doing?",13
1968,"Hey, it’s Joe. Can I get two minutes of your time? One of the worst parts of coronavirus is that we can’t run a normal campaign. We can’t be out there meeting people one-on-one every day. So I’m looking to hear from more Americans virtually. I want to know: what issues are most important to you? What do you want to see from your next president? What worries you most about the next few years? Please do me a favor and let me know what you think. It just takes two minutes, but your story will have a profound impact on our campaign.",13
